IN_FID	NEAR_FID	NEAR_DIST	reserve	vegetation
5875	149	94.49174439960	Bruce Ridge NR	Open Forest
5875	164	88.78845764540	Bruce Ridge NR	Open Forest
5875	183	12.98620327280	Bruce Ridge NR	Open Forest
5876	167	42.76359847850	Bruce Ridge NR	Open Forest
5876	166	14.95103938160	Bruce Ridge NR	Open Forest
5877	98	18.68473542220	Bruce Ridge NR	Forest
5877	139	65.95363987930	Bruce Ridge NR	Forest
5878	139	62.20769690610	Bruce Ridge NR	Open Forest
5879	138	40.61701531550	Bruce Ridge NR	Forest
5879	139	80.15198279600	Bruce Ridge NR	Forest
5880	98	72.18212028990	Bruce Ridge NR	Forest
5880	138	92.04859638390	Bruce Ridge NR	Forest
5880	139	65.41858951310	Bruce Ridge NR	Forest
5881	98	32.97364657270	Bruce Ridge NR	Open Forest
5881	223	43.46703234800	Bruce Ridge NR	Open Forest
5882	76	67.55904752310	Bruce Ridge NR	Forest
5882	148	87.70517573010	Bruce Ridge NR	Forest
5882	149	66.30911489060	Bruce Ridge NR	Forest
5883	148	22.48647566610	Bruce Ridge NR	Open Forest
5883	207	14.85128698430	Bruce Ridge NR	Open Forest
5883	208	70.15527261940	Bruce Ridge NR	Open Forest
5883	126	46.55593435380	Bruce Ridge NR	Open Forest
5883	149	40.61264802320	Bruce Ridge NR	Open Forest
5884	126	11.56170876350	Bruce Ridge NR	Open Forest
5884	158	75.90624682790	Bruce Ridge NR	Open Forest
5885	139	65.63810006840	Bruce Ridge NR	Open Forest
5886	211	24.27275709380	Bruce Ridge NR	Forest
5886	74	5.40855640313	Bruce Ridge NR	Forest
5886	75	24.12460681620	Bruce Ridge NR	Forest
5887	76	74.51870801260	Bruce Ridge NR	Forest
5887	148	93.47696163990	Bruce Ridge NR	Forest
5887	149	58.63610484840	Bruce Ridge NR	Forest
5888	126	40.72652031910	Bruce Ridge NR	Open Forest
5888	158	55.64221124400	Bruce Ridge NR	Open Forest
5889	223	90.41470539040	Bruce Ridge NR	Forest
5890	98	47.78745201120	Bruce Ridge NR	Forest
5890	139	39.69365692820	Bruce Ridge NR	Forest
5890	141	39.70968467630	Bruce Ridge NR	Forest
5891	223	59.98196064790	Bruce Ridge NR	Forest
5892	223	45.81042378050	Bruce Ridge NR	Forest
5893	139	27.39338812390	Bruce Ridge NR	Forest
5893	141	96.17712295770	Bruce Ridge NR	Forest
5893	150	59.11452267070	Bruce Ridge NR	Forest
5894	139	84.51158431350	Bruce Ridge NR	Open Forest
5894	126	29.72428018610	Bruce Ridge NR	Open Forest
5895	223	54.79618190820	Bruce Ridge NR	Forest
5896	215	91.26264916780	Bruce Ridge NR	Forest
5897	223	70.81153017030	Bruce Ridge NR	Forest
5898	158	7.27134408646	Bruce Ridge NR	Open Forest
5899	76	63.10293891570	Bruce Ridge NR	Open Forest
5899	138	60.04129281550	Bruce Ridge NR	Open Forest
5899	149	49.25224721300	Bruce Ridge NR	Open Forest
5899	164	60.04129281520	Bruce Ridge NR	Open Forest
5900	138	65.03371986770	Bruce Ridge NR	Forest
5900	139	74.78414580250	Bruce Ridge NR	Forest
5900	101	64.83396178690	Bruce Ridge NR	Forest
5900	102	98.55746368290	Bruce Ridge NR	Forest
5900	150	54.98798149660	Bruce Ridge NR	Forest
5901	126	68.52468321410	Bruce Ridge NR	Open Forest
5902	223	65.81066188170	Bruce Ridge NR	Forest
5903	138	62.92171346510	Bruce Ridge NR	Forest
5903	139	82.79157275320	Bruce Ridge NR	Forest
5904	76	25.34694120700	Bruce Ridge NR	Open Forest
5904	162	31.22327117130	Bruce Ridge NR	Open Forest
5905	211	24.69622539090	Bruce Ridge NR	Open Forest
5906	148	23.90942273340	Bruce Ridge NR	Woodland
5906	208	35.00027774310	Bruce Ridge NR	Woodland
5907	139	45.20094732730	Bruce Ridge NR	Open Forest
5908	215	97.96506218230	Bruce Ridge NR	Forest
5909	139	62.63160466500	Bruce Ridge NR	Open Forest
5909	126	71.56950631680	Bruce Ridge NR	Open Forest
5910	76	62.32698888920	Bruce Ridge NR	0
5910	138	91.34324094450	Bruce Ridge NR	0
5910	167	84.97851936380	Bruce Ridge NR	0
5911	223	89.62986801540	Bruce Ridge NR	Forest
5912	138	24.96658788120	Bruce Ridge NR	Forest
5912	139	67.11315116140	Bruce Ridge NR	Forest
5912	141	26.31665180800	Bruce Ridge NR	Forest
5913	148	2.84436098918	Bruce Ridge NR	Open Forest
5913	207	13.86422410430	Bruce Ridge NR	Open Forest
5913	126	5.09426384666	Bruce Ridge NR	Open Forest
5913	149	3.51594790475	Bruce Ridge NR	Open Forest
5914	215	68.11688958210	Bruce Ridge NR	Forest
5915	76	34.73969226970	Bruce Ridge NR	0
5915	138	59.85972771370	Bruce Ridge NR	0
5915	167	82.82667650270	Bruce Ridge NR	0
5916	74	34.12107354330	Bruce Ridge NR	Open Forest
5916	102	95.40093047320	Bruce Ridge NR	Open Forest
5917	98	91.46371577930	Bruce Ridge NR	Open Forest
5918	148	73.93375333130	Bruce Ridge NR	Open Forest
5918	149	36.49585787380	Bruce Ridge NR	Open Forest
5919	167	10.97840383420	Bruce Ridge NR	Open Forest
5919	166	16.15165044520	Bruce Ridge NR	Open Forest
5920	138	49.50625508580	Bruce Ridge NR	Forest
5920	139	64.45637788000	Bruce Ridge NR	Forest
5920	101	98.91053775270	Bruce Ridge NR	Forest
5920	150	22.51158404010	Bruce Ridge NR	Forest
5921	98	51.53615127590	Bruce Ridge NR	Open Forest
5921	139	9.16490980061	Bruce Ridge NR	Open Forest
5922	138	51.68367561970	Bruce Ridge NR	Forest
5922	139	33.01078840750	Bruce Ridge NR	Forest
5922	141	76.34842090500	Bruce Ridge NR	Forest
5923	98	94.72040587330	Bruce Ridge NR	Open Forest
5923	139	96.93156119830	Bruce Ridge NR	Open Forest
5924	215	52.78541230620	Bruce Ridge NR	Open Forest
5925	148	65.88098084780	Bruce Ridge NR	Forest
5925	149	10.60374491390	Bruce Ridge NR	Forest
5926	76	4.72905605116	Bruce Ridge NR	Forest
5927	138	94.43191410850	Bruce Ridge NR	Forest
5927	139	40.25773308810	Bruce Ridge NR	Forest
5927	150	47.74448547770	Bruce Ridge NR	Forest
5928	223	33.20944732000	Bruce Ridge NR	Forest
5929	148	38.56057046500	Bruce Ridge NR	Open Forest
5929	126	98.05710327280	Bruce Ridge NR	Open Forest
5929	149	1.42657691402	Bruce Ridge NR	Open Forest
5930	98	22.20019766730	Bruce Ridge NR	Open Forest
5931	148	81.35344798840	Bruce Ridge NR	Open Forest
5931	149	37.61657491700	Bruce Ridge NR	Open Forest
5932	215	98.94576400430	Bruce Ridge NR	Open Forest
5933	139	87.02607599060	Bruce Ridge NR	Open Forest
5933	126	48.34037873360	Bruce Ridge NR	Open Forest
5934	139	71.73608227930	Bruce Ridge NR	Open Forest
5934	74	94.28619153800	Bruce Ridge NR	Open Forest
5934	101	63.62436670450	Bruce Ridge NR	Open Forest
5934	102	49.02705060610	Bruce Ridge NR	Open Forest
5934	150	56.81092856420	Bruce Ridge NR	Open Forest
5935	126	50.06821566420	Bruce Ridge NR	Open Forest
5935	158	65.22965408340	Bruce Ridge NR	Open Forest
